,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
10,0.519,0.799,10,-4.207,1,0.0371,0.00878,0.0,0.107,0.226,107.489,audio_features,71iSmEeF0qRVyULABxP75P,spotify:track:71iSmEeF0qRVyULABxP75P,https://api.spotify.com/v1/tracks/71iSmEeF0qRVyULABxP75P,https://api.spotify.com/v1/audio-analysis/71iSmEeF0qRVyULABxP75P,277600,4
11,0.468,0.889,7,-3.945,1,0.0408,0.0486,0.0,0.351,0.514,133.663,audio_features,5GOSzDw4CGK2j5EmyisPmA,spotify:track:5GOSzDw4CGK2j5EmyisPmA,https://api.spotify.com/v1/tracks/5GOSzDw4CGK2j5EmyisPmA,https://api.spotify.com/v1/audio-analysis/5GOSzDw4CGK2j5EmyisPmA,203253,4
12,0.409,0.837,1,-4.043,1,0.0406,0.00116,0.00651,0.0855,0.199,121.757,audio_features,62BxlOvQCjLNQA5ARA4Dug,spotify:track:62BxlOvQCjLNQA5ARA4Dug,https://api.spotify.com/v1/tracks/62BxlOvQCjLNQA5ARA4Dug,https://api.spotify.com/v1/audio-analysis/62BxlOvQCjLNQA5ARA4Dug,243787,4
13,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,audio_features,7yq4Qj7cqayVTp3FF9CWbm,spotify:track:7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/tracks/7yq4Qj7cqayVTp3FF9CWbm,https://api.spotify.com/v1/audio-analysis/7yq4Qj7cqayVTp3FF9CWbm,204280,4
14,0.375,0.893,2,-4.097,1,0.0406,0.000509,0.0,0.187,0.434,174.323,audio_features,7ygpwy2qP3NbrxVkHvUhXY,spotify:track:7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/tracks/7ygpwy2qP3NbrxVkHvUhXY,https://api.spotify.com/v1/audio-analysis/7ygpwy2qP3NbrxVkHvUhXY,258773,4
15,0.331,0.961,11,-4.627,1,0.0663,0.000146,0.0,0.322,0.882,168.355,audio_features,6gGSSrKMiV2yec1DrqGhhy,spotify:track:6gGSSrKMiV2yec1DrqGhhy,https://api.spotify.com/v1/tracks/6gGSSrKMiV2yec1DrqGhhy,https://api.spotify.com/v1/audio-analysis/6gGSSrKMiV2yec1DrqGhhy,161720,4
16,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,audio_features,086myS9r57YsLbJpU0TgK9,spotify:track:086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/tracks/086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/audio-analysis/086myS9r57YsLbJpU0TgK9,161124,4
17,0.549,0.754,6,-4.011,0,0.0407,0.000675,6.24e-06,0.0912,0.828,139.052,audio_features,4JHg4nNYUJQ5HULcCmI18R,spotify:track:4JHg4nNYUJQ5HULcCmI18R,https://api.spotify.com/v1/tracks/4JHg4nNYUJQ5HULcCmI18R,https://api.spotify.com/v1/audio-analysis/4JHg4nNYUJQ5HULcCmI18R,189693,4
18,0.447,0.568,2,-4.975,1,0.0305,0.295,3.26e-06,0.355,0.149,90.933,audio_features,6bS7DqTuzrpkluB7boWmw2,spotify:track:6bS7DqTuzrpkluB7boWmw2,https://api.spotify.com/v1/tracks/6bS7DqTuzrpkluB7boWmw2,https://api.spotify.com/v1/audio-analysis/6bS7DqTuzrpkluB7boWmw2,249760,4
19,0.328,0.936,0,-3.254,1,0.0628,0.0665,2.61e-06,0.165,0.31,162.97,audio_features,12dU3vAh6AFoJkisorfoUl,spotify:track:12dU3vAh6AFoJkisorfoUl,https://api.spotify.com/v1/tracks/12dU3vAh6AFoJkisorfoUl,https://api.spotify.com/v1/audio-analysis/12dU3vAh6AFoJkisorfoUl,289560,4
20,0.587,0.497,6,-10.757,1,0.0307,0.723,0.782,0.142,0.401,144.972,audio_features,6HTVZeVQ9J6Uiq6tHESxU9,spotify:track:6HTVZeVQ9J6Uiq6tHESxU9,https://api.spotify.com/v1/tracks/6HTVZeVQ9J6Uiq6tHESxU9,https://api.spotify.com/v1/audio-analysis/6HTVZeVQ9J6Uiq6tHESxU9,287634,3
21,0.276,0.715,0,-5.356,1,0.0432,0.00552,0.000417,0.201,0.173,137.028,audio_features,2TYC9SaRhYypUQzB1ZVTG2,spotify:track:2TYC9SaRhYypUQzB1ZVTG2,https://api.spotify.com/v1/tracks/2TYC9SaRhYypUQzB1ZVTG2,https://api.spotify.com/v1/audio-analysis/2TYC9SaRhYypUQzB1ZVTG2,230760,4
22,0.542,0.813,2,-6.89,1,0.0429,0.0765,0.252,0.116,0.305,129.09,audio_features,1jUkHIMc7UaJQuzWe5Iop2,spotify:track:1jUkHIMc7UaJQuzWe5Iop2,https://api.spotify.com/v1/tracks/1jUkHIMc7UaJQuzWe5Iop2,https://api.spotify.com/v1/audio-analysis/1jUkHIMc7UaJQuzWe5Iop2,234360,4
23,0.55,0.689,3,-7.76,0,0.094,0.0498,0.0,0.207,0.408,99.904,audio_features,6DsFZITJMPnh8z5XewfVmL,spotify:track:6DsFZITJMPnh8z5XewfVmL,https://api.spotify.com/v1/tracks/6DsFZITJMPnh8z5XewfVmL,https://api.spotify.com/v1/audio-analysis/6DsFZITJMPnh8z5XewfVmL,224487,4
24,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,audio_features,1zi7xx7UVEFkmKfv06H8x0,spotify:track:1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,173987,4
25,0.503,0.748,5,-4.124,1,0.0619,0.0305,0.0,0.343,0.356,125.896,audio_features,05XtssRLI22p8wLFIr7Vrl,spotify:track:05XtssRLI22p8wLFIr7Vrl,https://api.spotify.com/v1/tracks/05XtssRLI22p8wLFIr7Vrl,https://api.spotify.com/v1/audio-analysis/05XtssRLI22p8wLFIr7Vrl,210013,4
26,0.81,0.436,10,-12.683,1,0.0717,0.689,0.000151,0.11,0.446,119.973,audio_features,4z1O25cq9g2kuJemmUxc21,spotify:track:4z1O25cq9g2kuJemmUxc21,https://api.spotify.com/v1/tracks/4z1O25cq9g2kuJemmUxc21,https://api.spotify.com/v1/audio-analysis/4z1O25cq9g2kuJemmUxc21,259413,4
27,0.583,0.695,9,-5.336,1,0.0423,0.0141,0.0,0.0527,0.224,104.879,audio_features,0g5EKLgdKvNlln7TNqBByK,spotify:track:0g5EKLgdKvNlln7TNqBByK,https://api.spotify.com/v1/tracks/0g5EKLgdKvNlln7TNqBByK,https://api.spotify.com/v1/audio-analysis/0g5EKLgdKvNlln7TNqBByK,220573,4
28,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,audio_features,27L8sESb3KR79asDUBu8nW,spotify:track:27L8sESb3KR79asDUBu8nW,https://api.spotify.com/v1/tracks/27L8sESb3KR79asDUBu8nW,https://api.spotify.com/v1/audio-analysis/27L8sESb3KR79asDUBu8nW,197987,4
29,0.555,0.717,2,-5.114,1,0.0269,0.0414,0.0,0.116,0.374,112.03,audio_features,2n6FX3Jcg4b4Leoz0GOqBF,spotify:track:2n6FX3Jcg4b4Leoz0GOqBF,https://api.spotify.com/v1/tracks/2n6FX3Jcg4b4Leoz0GOqBF,https://api.spotify.com/v1/audio-analysis/2n6FX3Jcg4b4Leoz0GOqBF,208507,4
30,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,audio_features,6fgbQt13JlpN59PytgTMsA,spotify:track:6fgbQt13JlpN59PytgTMsA,https://api.spotify.com/v1/tracks/6fgbQt13JlpN59PytgTMsA,https://api.spotify.com/v1/audio-analysis/6fgbQt13JlpN59PytgTMsA,334667,4
31,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,audio_features,4RCWB3V8V0dignt99LZ8vH,spotify:track:4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,232533,4
32,0.642,0.289,9,-9.918,1,0.0367,0.669,0.0,0.18,0.407,84.996,audio_features,1XpYodsD36XN7ygcdF7mJJ,spotify:track:1XpYodsD36XN7ygcdF7mJJ,https://api.spotify.com/v1/tracks/1XpYodsD36XN7ygcdF7mJJ,https://api.spotify.com/v1/audio-analysis/1XpYodsD36XN7ygcdF7mJJ,258373,4
33,0.685,0.792,10,-4.157,0,0.0443,0.223,0.0,0.334,0.736,126.002,audio_features,197pwvkIKoIvv4UXzv4HPb,spotify:track:197pwvkIKoIvv4UXzv4HPb,https://api.spotify.com/v1/tracks/197pwvkIKoIvv4UXzv4HPb,https://api.spotify.com/v1/audio-analysis/197pwvkIKoIvv4UXzv4HPb,206773,4
34,0.617,0.84,4,-4.063,1,0.0512,0.36,8.85e-05,0.179,0.57,94.676,audio_features,3LI4MmibTkXH5cGpCGZgyw,spotify:track:3LI4MmibTkXH5cGpCGZgyw,https://api.spotify.com/v1/tracks/3LI4MmibTkXH5cGpCGZgyw,https://api.spotify.com/v1/audio-analysis/3LI4MmibTkXH5cGpCGZgyw,241840,4
35,0.532,0.783,2,-5.697,1,0.0523,0.0038,0.0012,0.161,0.643,124.08,audio_features,0nrRP2bk19rLc0orkWPQk2,spotify:track:0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/tracks/0nrRP2bk19rLc0orkWPQk2,https://api.spotify.com/v1/audio-analysis/0nrRP2bk19rLc0orkWPQk2,247427,4
36,0.682,0.471,0,-9.182,1,0.0301,0.765,0.0,0.0908,0.421,79.907,audio_features,1K3LRUEcUz5FMtPYyg0F45,spotify:track:1K3LRUEcUz5FMtPYyg0F45,https://api.spotify.com/v1/tracks/1K3LRUEcUz5FMtPYyg0F45,https://api.spotify.com/v1/audio-analysis/1K3LRUEcUz5FMtPYyg0F45,163133,4
37,0.533,0.761,7,-10.632,1,0.0298,0.013,0.829,0.207,0.917,122.777,audio_features,4c6vZqYHFur11FbWATIJ9P,spotify:track:4c6vZqYHFur11FbWATIJ9P,https://api.spotify.com/v1/tracks/4c6vZqYHFur11FbWATIJ9P,https://api.spotify.com/v1/audio-analysis/4c6vZqYHFur11FbWATIJ9P,162187,4
38,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,audio_features,75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,309600,4
39,0.671,0.916,6,-4.014,0,0.0397,0.0282,0.00762,0.24,0.803,126.01,audio_features,0gb1J5UrTpzaU1s3nupgCd,spotify:track:0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/tracks/0gb1J5UrTpzaU1s3nupgCd,https://api.spotify.com/v1/audio-analysis/0gb1J5UrTpzaU1s3nupgCd,189127,4
40,0.794,0.653,7,-7.839,1,0.104,0.0489,4.88e-05,0.1,0.397,117.996,audio_features,3BtuIIrQlkujKPuWF2B85z,spotify:track:3BtuIIrQlkujKPuWF2B85z,https://api.spotify.com/v1/tracks/3BtuIIrQlkujKPuWF2B85z,https://api.spotify.com/v1/audio-analysis/3BtuIIrQlkujKPuWF2B85z,263373,4
41,0.792,0.717,0,-4.759,0,0.0393,0.0927,3.59e-05,0.226,0.466,121.985,audio_features,1A8j067qyiNwQnZT0bzUpZ,spotify:track:1A8j067qyiNwQnZT0bzUpZ,https://api.spotify.com/v1/tracks/1A8j067qyiNwQnZT0bzUpZ,https://api.spotify.com/v1/audio-analysis/1A8j067qyiNwQnZT0bzUpZ,195547,4
42,0.622,0.829,2,-5.548,1,0.029,0.11,0.0,0.0954,0.539,110.367,audio_features,1uzWOoJdADfstQuFtQFTUn,spotify:track:1uzWOoJdADfstQuFtQFTUn,https://api.spotify.com/v1/tracks/1uzWOoJdADfstQuFtQFTUn,https://api.spotify.com/v1/audio-analysis/1uzWOoJdADfstQuFtQFTUn,257373,4
43,0.552,0.689,10,-6.444,0,0.0425,0.0915,0.0,0.27,0.349,99.961,audio_features,46jLy47W8rkf8rEX04gMKB,spotify:track:46jLy47W8rkf8rEX04gMKB,https://api.spotify.com/v1/tracks/46jLy47W8rkf8rEX04gMKB,https://api.spotify.com/v1/audio-analysis/46jLy47W8rkf8rEX04gMKB,169773,4
44,0.828,0.462,0,-10.297,1,0.0744,0.0483,1.06e-06,0.15,0.827,119.999,audio_features,1KPYiGAKl6q5Q92QXw85Bm,spotify:track:1KPYiGAKl6q5Q92QXw85Bm,https://api.spotify.com/v1/tracks/1KPYiGAKl6q5Q92QXw85Bm,https://api.spotify.com/v1/audio-analysis/1KPYiGAKl6q5Q92QXw85Bm,240893,4
45,0.367,0.915,9,-3.456,0,0.0488,0.0022,5.81e-05,0.0905,0.365,110.169,audio_features,46NBoIAHrmR7qcUGCIFEjR,spotify:track:46NBoIAHrmR7qcUGCIFEjR,https://api.spotify.com/v1/tracks/46NBoIAHrmR7qcUGCIFEjR,https://api.spotify.com/v1/audio-analysis/46NBoIAHrmR7qcUGCIFEjR,207273,4
46,0.565,0.849,0,-3.516,0,0.0517,0.00868,4.68e-06,0.12,0.427,102.034,audio_features,6s3GEN8wK0OMzzzZbXj0fu,spotify:track:6s3GEN8wK0OMzzzZbXj0fu,https://api.spotify.com/v1/tracks/6s3GEN8wK0OMzzzZbXj0fu,https://api.spotify.com/v1/audio-analysis/6s3GEN8wK0OMzzzZbXj0fu,212647,4
47,0.591,0.415,6,-6.936,1,0.0437,0.424,0.000299,0.111,0.197,90.483,audio_features,7nm68uKwGwMqznlOSBxhps,spotify:track:7nm68uKwGwMqznlOSBxhps,https://api.spotify.com/v1/tracks/7nm68uKwGwMqznlOSBxhps,https://api.spotify.com/v1/audio-analysis/7nm68uKwGwMqznlOSBxhps,201072,4
48,0.293,0.817,2,-3.786,1,0.039,0.458,0.0509,0.355,0.138,150.249,audio_features,2A7GGXmTlXuH9LOvBXgOX4,spotify:track:2A7GGXmTlXuH9LOvBXgOX4,https://api.spotify.com/v1/tracks/2A7GGXmTlXuH9LOvBXgOX4,https://api.spotify.com/v1/audio-analysis/2A7GGXmTlXuH9LOvBXgOX4,451320,4
49,0.72,0.535,0,-9.366,1,0.0516,0.308,0.000645,0.108,0.481,120.04,audio_features,2yoKWpCqKbwVgGGUzgBCYF,spotify:track:2yoKWpCqKbwVgGGUzgBCYF,https://api.spotify.com/v1/tracks/2yoKWpCqKbwVgGGUzgBCYF,https://api.spotify.com/v1/audio-analysis/2yoKWpCqKbwVgGGUzgBCYF,198000,4
50,0.383,0.918,1,-4.543,1,0.0551,0.0813,2.86e-05,0.148,0.576,121.396,audio_features,4nzUclEJiSUwQQcCCEbNAA,spotify:track:4nzUclEJiSUwQQcCCEbNAA,https://api.spotify.com/v1/tracks/4nzUclEJiSUwQQcCCEbNAA,https://api.spotify.com/v1/audio-analysis/4nzUclEJiSUwQQcCCEbNAA,173325,4
51,0.608,0.798,6,-5.092,0,0.0432,0.0736,0.0,0.156,0.501,92.943,audio_features,6Bjtr3tPdto5nyuLYf61sN,spotify:track:6Bjtr3tPdto5nyuLYf61sN,https://api.spotify.com/v1/tracks/6Bjtr3tPdto5nyuLYf61sN,https://api.spotify.com/v1/audio-analysis/6Bjtr3tPdto5nyuLYf61sN,185352,4
52,0.703,0.603,4,-8.687,1,0.161,0.413,0.00133,0.141,0.308,112.016,audio_features,7dHqpgKhgRoTYo8HotjFwr,spotify:track:7dHqpgKhgRoTYo8HotjFwr,https://api.spotify.com/v1/tracks/7dHqpgKhgRoTYo8HotjFwr,https://api.spotify.com/v1/audio-analysis/7dHqpgKhgRoTYo8HotjFwr,281133,4
53,0.632,0.575,5,-6.478,1,0.029,0.0225,1.81e-06,0.104,0.188,90.037,audio_features,2CPqh63wRVscbceKcPxwvv,spotify:track:2CPqh63wRVscbceKcPxwvv,https://api.spotify.com/v1/tracks/2CPqh63wRVscbceKcPxwvv,https://api.spotify.com/v1/audio-analysis/2CPqh63wRVscbceKcPxwvv,183414,4
54,0.683,0.708,5,-6.244,0,0.0305,0.0398,0.155,0.686,0.355,92.991,audio_features,2XMTqoHHSH0lvuXrvIEdco,spotify:track:2XMTqoHHSH0lvuXrvIEdco,https://api.spotify.com/v1/tracks/2XMTqoHHSH0lvuXrvIEdco,https://api.spotify.com/v1/audio-analysis/2XMTqoHHSH0lvuXrvIEdco,237707,4
55,0.618,0.938,9,-3.442,1,0.0456,0.0179,0.0,0.167,0.875,91.455,audio_features,3ZOEytgrvLwQaqXreDs2Jx,spotify:track:3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/tracks/3ZOEytgrvLwQaqXreDs2Jx,https://api.spotify.com/v1/audio-analysis/3ZOEytgrvLwQaqXreDs2Jx,269000,4
56,0.381,0.894,7,-8.638,1,0.037,0.0258,0.0,0.0251,0.797,205.528,audio_features,2oSpQ7QtIKTNFfA08Cy0ku,spotify:track:2oSpQ7QtIKTNFfA08Cy0ku,https://api.spotify.com/v1/tracks/2oSpQ7QtIKTNFfA08Cy0ku,https://api.spotify.com/v1/audio-analysis/2oSpQ7QtIKTNFfA08Cy0ku,246933,4
57,0.361,0.831,7,-1.944,1,0.198,0.147,0.0,0.244,0.24,168.617,audio_features,568BqBOqxp0xyv93dmjv3Q,spotify:track:568BqBOqxp0xyv93dmjv3Q,https://api.spotify.com/v1/tracks/568BqBOqxp0xyv93dmjv3Q,https://api.spotify.com/v1/audio-analysis/568BqBOqxp0xyv93dmjv3Q,238773,4
58,0.568,0.844,9,-5.875,1,0.0505,0.000189,0.0,0.0607,0.766,116.046,audio_features,1HNE2PX70ztbEl6MLxrpNL,spotify:track:1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/tracks/1HNE2PX70ztbEl6MLxrpNL,https://api.spotify.com/v1/audio-analysis/1HNE2PX70ztbEl6MLxrpNL,207093,4
59,0.781,0.853,1,-3.68,0,0.0715,0.0525,0.0,0.12,0.624,110.049,audio_features,48RrDBpOSSl1aLVCalGl5C,spotify:track:48RrDBpOSSl1aLVCalGl5C,https://api.spotify.com/v1/tracks/48RrDBpOSSl1aLVCalGl5C,https://api.spotify.com/v1/audio-analysis/48RrDBpOSSl1aLVCalGl5C,250189,4
60,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34e-06,0.518,0.507,80.063,audio_features,3UmaczJpikHgJFyBTAJVoz,spotify:track:3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/tracks/3UmaczJpikHgJFyBTAJVoz,https://api.spotify.com/v1/audio-analysis/3UmaczJpikHgJFyBTAJVoz,404107,4
61,0.686,0.735,2,-4.616,1,0.264,0.00921,0.00066,0.342,0.0596,171.355,audio_features,1v7L65Lzy0j0vdpRjJewt1,spotify:track:1v7L65Lzy0j0vdpRjJewt1,https://api.spotify.com/v1/tracks/1v7L65Lzy0j0vdpRjJewt1,https://api.spotify.com/v1/audio-analysis/1v7L65Lzy0j0vdpRjJewt1,322227,4
62,0.695,0.672,1,-6.109,0,0.0345,0.014,7.95e-05,0.0756,0.245,104.988,audio_features,4qqArAiTPueDxIp7cf87h7,spotify:track:4qqArAiTPueDxIp7cf87h7,https://api.spotify.com/v1/tracks/4qqArAiTPueDxIp7cf87h7,https://api.spotify.com/v1/audio-analysis/4qqArAiTPueDxIp7cf87h7,235827,4
63,0.666,0.798,7,-6.362,0,0.192,0.135,0.0,0.234,0.487,98.981,audio_features,5Pb0SsteyEbckkWN7yONKV,spotify:track:5Pb0SsteyEbckkWN7yONKV,https://api.spotify.com/v1/tracks/5Pb0SsteyEbckkWN7yONKV,https://api.spotify.com/v1/audio-analysis/5Pb0SsteyEbckkWN7yONKV,237960,4
64,0.462,0.632,5,-7.438,1,0.0248,0.091,0.0,0.397,0.585,74.268,audio_features,1eT2CjXwFXNx6oY5ydvzKU,spotify:track:1eT2CjXwFXNx6oY5ydvzKU,https://api.spotify.com/v1/tracks/1eT2CjXwFXNx6oY5ydvzKU,https://api.spotify.com/v1/audio-analysis/1eT2CjXwFXNx6oY5ydvzKU,238854,4
65,0.56,0.595,9,-4.53,1,0.0274,0.199,6.47e-05,0.132,0.144,104.011,audio_features,5hnyJvgoWiQUYZttV4wXy6,spotify:track:5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/tracks/5hnyJvgoWiQUYZttV4wXy6,https://api.spotify.com/v1/audio-analysis/5hnyJvgoWiQUYZttV4wXy6,267960,4
66,0.616,0.855,4,-3.495,0,0.042,0.00379,0.000863,0.318,0.686,124.191,audio_features,64IcdRqfcN5rwqSqJpQDDe,spotify:track:64IcdRqfcN5rwqSqJpQDDe,https://api.spotify.com/v1/tracks/64IcdRqfcN5rwqSqJpQDDe,https://api.spotify.com/v1/audio-analysis/64IcdRqfcN5rwqSqJpQDDe,222453,4
67,0.468,0.841,4,-3.263,1,0.0294,0.085,0.00195,0.187,0.574,185.966,audio_features,4spfRBAAdrMKR35lZWrgYF,spotify:track:4spfRBAAdrMKR35lZWrgYF,https://api.spotify.com/v1/tracks/4spfRBAAdrMKR35lZWrgYF,https://api.spotify.com/v1/audio-analysis/4spfRBAAdrMKR35lZWrgYF,266813,4
68,0.527,0.735,8,-3.24,1,0.0498,0.0158,0.0,0.103,0.711,155.126,audio_features,3G6SMlksLlVjC17npbXQCA,spotify:track:3G6SMlksLlVjC17npbXQCA,https://api.spotify.com/v1/tracks/3G6SMlksLlVjC17npbXQCA,https://api.spotify.com/v1/audio-analysis/3G6SMlksLlVjC17npbXQCA,229893,4
69,0.508,0.826,1,-4.088,0,0.0405,0.018,0.0,0.28,0.404,120.854,audio_features,6JWddKPdqvDc2WkPEi9grC,spotify:track:6JWddKPdqvDc2WkPEi9grC,https://api.spotify.com/v1/tracks/6JWddKPdqvDc2WkPEi9grC,https://api.spotify.com/v1/audio-analysis/6JWddKPdqvDc2WkPEi9grC,205067,4
70,0.593,0.671,0,-6.956,1,0.0409,0.54,0.0,0.123,0.195,97.935,audio_features,2xzzSkFGtf0w5ZATRYa1Tg,spotify:track:2xzzSkFGtf0w5ZATRYa1Tg,https://api.spotify.com/v1/tracks/2xzzSkFGtf0w5ZATRYa1Tg,https://api.spotify.com/v1/audio-analysis/2xzzSkFGtf0w5ZATRYa1Tg,198227,4
71,0.649,0.716,8,-5.371,1,0.0349,0.0863,2.63e-05,0.135,0.163,99.988,audio_features,0lYBSQXN6rCTvUZvg9S0lU,spotify:track:0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/tracks/0lYBSQXN6rCTvUZvg9S0lU,https://api.spotify.com/v1/audio-analysis/0lYBSQXN6rCTvUZvg9S0lU,205947,4
72,0.393,0.858,4,-2.868,0,0.0729,0.00359,0.0,0.102,0.56,176.042,audio_features,04aAxqtGp5pv12UXAg4pkq,spotify:track:04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/tracks/04aAxqtGp5pv12UXAg4pkq,https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq,228360,4
73,0.571,0.841,2,-3.822,1,0.0579,0.0625,0.0,0.105,0.861,155.113,audio_features,17leTzpwQBLeqJRYzhJKbi,spotify:track:17leTzpwQBLeqJRYzhJKbi,https://api.spotify.com/v1/tracks/17leTzpwQBLeqJRYzhJKbi,https://api.spotify.com/v1/audio-analysis/17leTzpwQBLeqJRYzhJKbi,175907,4
