,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
138,0.552,0.875,0,-10.24,1,0.0471,0.00607,0.023,0.374,0.801,133.92,audio_features,2jVVZ8dx60SxCIWIqmbwH1,spotify:track:2jVVZ8dx60SxCIWIqmbwH1,https://api.spotify.com/v1/tracks/2jVVZ8dx60SxCIWIqmbwH1,https://api.spotify.com/v1/audio-analysis/2jVVZ8dx60SxCIWIqmbwH1,369933,4
139,0.741,0.757,9,-8.55,0,0.0419,0.258,0.0,0.109,0.925,135.692,audio_features,2HnfVsBDEesQJPcXSyB7L2,spotify:track:2HnfVsBDEesQJPcXSyB7L2,https://api.spotify.com/v1/tracks/2HnfVsBDEesQJPcXSyB7L2,https://api.spotify.com/v1/audio-analysis/2HnfVsBDEesQJPcXSyB7L2,354240,4
140,0.758,0.913,6,-2.926,0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,audio_features,0b18g3G5spr4ZCkz7Y6Q0Q,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,https://api.spotify.com/v1/tracks/0b18g3G5spr4ZCkz7Y6Q0Q,https://api.spotify.com/v1/audio-analysis/0b18g3G5spr4ZCkz7Y6Q0Q,186210,4
141,0.644,0.703,0,-10.865,0,0.0587,0.173,0.000439,0.0609,0.631,121.187,audio_features,7jSrD4hzMsUYLSCU4nr9bF,spotify:track:7jSrD4hzMsUYLSCU4nr9bF,https://api.spotify.com/v1/tracks/7jSrD4hzMsUYLSCU4nr9bF,https://api.spotify.com/v1/audio-analysis/7jSrD4hzMsUYLSCU4nr9bF,427160,4
142,0.772,0.775,8,-7.924,0,0.0814,0.0972,5.59e-06,0.113,0.826,119.647,audio_features,4W5N9ZOhFKx06nVojLOPhM,spotify:track:4W5N9ZOhFKx06nVojLOPhM,https://api.spotify.com/v1/tracks/4W5N9ZOhFKx06nVojLOPhM,https://api.spotify.com/v1/audio-analysis/4W5N9ZOhFKx06nVojLOPhM,228267,4
143,0.489,0.693,6,-4.952,1,0.0427,0.0182,5.63e-06,0.304,0.453,185.758,audio_features,0aPaGIX2QIMAH5SMp0VEMe,spotify:track:0aPaGIX2QIMAH5SMp0VEMe,https://api.spotify.com/v1/tracks/0aPaGIX2QIMAH5SMp0VEMe,https://api.spotify.com/v1/audio-analysis/0aPaGIX2QIMAH5SMp0VEMe,265320,4
144,0.569,0.913,8,-6.973,1,0.0638,0.00618,0.834,0.287,0.504,137.822,audio_features,5BZx0wikkFZF2BnaIo2qTy,spotify:track:5BZx0wikkFZF2BnaIo2qTy,https://api.spotify.com/v1/tracks/5BZx0wikkFZF2BnaIo2qTy,https://api.spotify.com/v1/audio-analysis/5BZx0wikkFZF2BnaIo2qTy,259200,4
145,0.611,0.991,7,-1.81,0,0.0413,0.0669,0.0782,0.103,0.445,133.849,audio_features,26oBh1fvCfQ5ZaBAgwnLAw,spotify:track:26oBh1fvCfQ5ZaBAgwnLAw,https://api.spotify.com/v1/tracks/26oBh1fvCfQ5ZaBAgwnLAw,https://api.spotify.com/v1/audio-analysis/26oBh1fvCfQ5ZaBAgwnLAw,212560,4
146,0.617,0.607,1,-7.015,1,0.0231,0.000876,0.0701,0.0918,0.446,102.068,audio_features,1H5VQuShs4qfwBXyHF0PeH,spotify:track:1H5VQuShs4qfwBXyHF0PeH,https://api.spotify.com/v1/tracks/1H5VQuShs4qfwBXyHF0PeH,https://api.spotify.com/v1/audio-analysis/1H5VQuShs4qfwBXyHF0PeH,236150,4
147,0.479,0.886,1,-7.274,1,0.0488,0.49,4.44e-06,0.147,0.569,94.934,audio_features,3jnQcyntqZ5Btpal1Msikp,spotify:track:3jnQcyntqZ5Btpal1Msikp,https://api.spotify.com/v1/tracks/3jnQcyntqZ5Btpal1Msikp,https://api.spotify.com/v1/audio-analysis/3jnQcyntqZ5Btpal1Msikp,256488,4
148,0.656,0.88,5,-4.137,0,0.0287,0.184,0.00609,0.272,0.88,114.613,audio_features,4ziqqoW1o3P5EhNqK6CPb1,spotify:track:4ziqqoW1o3P5EhNqK6CPb1,https://api.spotify.com/v1/tracks/4ziqqoW1o3P5EhNqK6CPb1,https://api.spotify.com/v1/audio-analysis/4ziqqoW1o3P5EhNqK6CPb1,291587,4
149,0.847,0.865,4,-6.736,1,0.0991,0.0271,0.431,0.0556,0.666,124.847,audio_features,51hFuz0vN2FWCaxwRMPqaA,spotify:track:51hFuz0vN2FWCaxwRMPqaA,https://api.spotify.com/v1/tracks/51hFuz0vN2FWCaxwRMPqaA,https://api.spotify.com/v1/audio-analysis/51hFuz0vN2FWCaxwRMPqaA,207800,4
150,0.487,0.749,2,-8.749,0,0.0371,0.022,0.00324,0.0548,0.542,120.038,audio_features,4UJ1AKSbXAbPlPVFe66wK7,spotify:track:4UJ1AKSbXAbPlPVFe66wK7,https://api.spotify.com/v1/tracks/4UJ1AKSbXAbPlPVFe66wK7,https://api.spotify.com/v1/audio-analysis/4UJ1AKSbXAbPlPVFe66wK7,217760,4
151,0.66,0.77,7,-6.737,1,0.0535,0.0132,0.174,0.112,0.577,89.191,audio_features,29DoBULroJb820klfjQhqL,spotify:track:29DoBULroJb820klfjQhqL,https://api.spotify.com/v1/tracks/29DoBULroJb820klfjQhqL,https://api.spotify.com/v1/audio-analysis/29DoBULroJb820klfjQhqL,536440,4
152,0.728,0.652,10,-9.177,0,0.0245,0.244,1.59e-06,0.125,0.718,98.706,audio_features,0DUtmZD5TK6JwChuMql5ac,spotify:track:0DUtmZD5TK6JwChuMql5ac,https://api.spotify.com/v1/tracks/0DUtmZD5TK6JwChuMql5ac,https://api.spotify.com/v1/audio-analysis/0DUtmZD5TK6JwChuMql5ac,228293,4
153,0.865,0.657,7,-6.722,1,0.076,0.0404,0.0,0.14,0.316,111.115,audio_features,00i2HU7TEzzftShjRrDSEF,spotify:track:00i2HU7TEzzftShjRrDSEF,https://api.spotify.com/v1/tracks/00i2HU7TEzzftShjRrDSEF,https://api.spotify.com/v1/audio-analysis/00i2HU7TEzzftShjRrDSEF,268960,4
154,0.77,0.475,7,-9.512,1,0.159,0.0561,4.72e-06,0.0607,0.473,82.511,audio_features,1ckU1EhAO0Nr73QYw24SWJ,spotify:track:1ckU1EhAO0Nr73QYw24SWJ,https://api.spotify.com/v1/tracks/1ckU1EhAO0Nr73QYw24SWJ,https://api.spotify.com/v1/audio-analysis/1ckU1EhAO0Nr73QYw24SWJ,261573,4
155,0.702,0.796,10,-6.99,1,0.0315,0.0759,0.00253,0.109,0.607,129.878,audio_features,0Lg4ckCFjFUeyHOeSozcWS,spotify:track:0Lg4ckCFjFUeyHOeSozcWS,https://api.spotify.com/v1/tracks/0Lg4ckCFjFUeyHOeSozcWS,https://api.spotify.com/v1/audio-analysis/0Lg4ckCFjFUeyHOeSozcWS,222667,4
156,0.696,0.848,9,-5.244,0,0.0508,0.00143,0.164,0.089,0.476,128.928,audio_features,2m7l0E46qplZZhHHLxgg4P,spotify:track:2m7l0E46qplZZhHHLxgg4P,https://api.spotify.com/v1/tracks/2m7l0E46qplZZhHHLxgg4P,https://api.spotify.com/v1/audio-analysis/2m7l0E46qplZZhHHLxgg4P,217253,4
157,0.674,0.948,7,-6.662,0,0.0513,0.0477,8.06e-05,0.0683,0.78,123.94,audio_features,2ZxPLEwZ5F6DdEVh08dqrU,spotify:track:2ZxPLEwZ5F6DdEVh08dqrU,https://api.spotify.com/v1/tracks/2ZxPLEwZ5F6DdEVh08dqrU,https://api.spotify.com/v1/audio-analysis/2ZxPLEwZ5F6DdEVh08dqrU,237840,4
158,0.642,0.996,5,-4.343,0,0.0557,0.00662,0.75,0.181,0.161,144.993,audio_features,2Jb5Qyy37fdGOTJ6iPYq1y,spotify:track:2Jb5Qyy37fdGOTJ6iPYq1y,https://api.spotify.com/v1/tracks/2Jb5Qyy37fdGOTJ6iPYq1y,https://api.spotify.com/v1/audio-analysis/2Jb5Qyy37fdGOTJ6iPYq1y,379907,4
159,0.592,0.66,7,-8.028,0,0.158,0.233,6.94e-06,0.0918,0.495,170.143,audio_features,0cYX51Hneb8qIOx0tHm7ng,spotify:track:0cYX51Hneb8qIOx0tHm7ng,https://api.spotify.com/v1/tracks/0cYX51Hneb8qIOx0tHm7ng,https://api.spotify.com/v1/audio-analysis/0cYX51Hneb8qIOx0tHm7ng,259600,4
160,0.87,0.657,2,-7.32,1,0.0522,0.149,0.0102,0.053,0.893,110.596,audio_features,0G3fbPbE1vGeABDEZF0jeG,spotify:track:0G3fbPbE1vGeABDEZF0jeG,https://api.spotify.com/v1/tracks/0G3fbPbE1vGeABDEZF0jeG,https://api.spotify.com/v1/audio-analysis/0G3fbPbE1vGeABDEZF0jeG,495400,4
161,0.703,0.847,2,-10.847,0,0.0292,0.133,0.00021,0.315,0.966,118.469,audio_features,4QGUlo1swUpXduW23JM57S,spotify:track:4QGUlo1swUpXduW23JM57S,https://api.spotify.com/v1/tracks/4QGUlo1swUpXduW23JM57S,https://api.spotify.com/v1/audio-analysis/4QGUlo1swUpXduW23JM57S,215400,4
162,0.282,0.526,9,-5.709,1,0.0337,0.617,0.0,0.0591,0.679,185.634,audio_features,0gAbf0NL9no1Urk1Wj8Uui,spotify:track:0gAbf0NL9no1Urk1Wj8Uui,https://api.spotify.com/v1/tracks/0gAbf0NL9no1Urk1Wj8Uui,https://api.spotify.com/v1/audio-analysis/0gAbf0NL9no1Urk1Wj8Uui,245693,3
163,0.757,0.83,5,-13.169,0,0.0413,0.00129,0.00741,0.0877,0.925,120.883,audio_features,3lcUQs5nyrjoHpQR9Vo2aA,spotify:track:3lcUQs5nyrjoHpQR9Vo2aA,https://api.spotify.com/v1/tracks/3lcUQs5nyrjoHpQR9Vo2aA,https://api.spotify.com/v1/audio-analysis/3lcUQs5nyrjoHpQR9Vo2aA,243133,4
164,0.665,0.922,5,-14.044,0,0.0404,0.0334,0.0197,0.102,0.744,130.096,audio_features,6hDxjFzTU4uIHYU2pZC73K,spotify:track:6hDxjFzTU4uIHYU2pZC73K,https://api.spotify.com/v1/tracks/6hDxjFzTU4uIHYU2pZC73K,https://api.spotify.com/v1/audio-analysis/6hDxjFzTU4uIHYU2pZC73K,219025,4
165,0.574,0.467,1,-6.374,1,0.0381,0.738,0.0,0.149,0.256,131.89,audio_features,5bxQHscWvyaQbm37igKP4K,spotify:track:5bxQHscWvyaQbm37igKP4K,https://api.spotify.com/v1/tracks/5bxQHscWvyaQbm37igKP4K,https://api.spotify.com/v1/audio-analysis/5bxQHscWvyaQbm37igKP4K,240560,4
166,0.478,0.965,10,-5.022,1,0.0642,0.000169,0.00251,0.0854,0.347,125.152,audio_features,0SLtqCrXBRrnkxSOMA3X4W,spotify:track:0SLtqCrXBRrnkxSOMA3X4W,https://api.spotify.com/v1/tracks/0SLtqCrXBRrnkxSOMA3X4W,https://api.spotify.com/v1/audio-analysis/0SLtqCrXBRrnkxSOMA3X4W,262000,4
167,0.557,0.798,6,-7.405,1,0.0935,0.000851,0.675,0.183,0.794,112.187,audio_features,7eheoW4hxrH51ww2QePVwF,spotify:track:7eheoW4hxrH51ww2QePVwF,https://api.spotify.com/v1/tracks/7eheoW4hxrH51ww2QePVwF,https://api.spotify.com/v1/audio-analysis/7eheoW4hxrH51ww2QePVwF,244093,4
168,0.541,0.684,0,-16.671,1,0.0475,0.186,0.15,0.202,0.947,158.567,audio_features,3qD3IT0t8QnkD80DEYvRgr,spotify:track:3qD3IT0t8QnkD80DEYvRgr,https://api.spotify.com/v1/tracks/3qD3IT0t8QnkD80DEYvRgr,https://api.spotify.com/v1/audio-analysis/3qD3IT0t8QnkD80DEYvRgr,194120,4
169,0.862,0.624,3,-11.63,1,0.0565,0.0192,0.000153,0.0465,0.882,124.896,audio_features,3yDhZq8f17SmumVmEyCaRN,spotify:track:3yDhZq8f17SmumVmEyCaRN,https://api.spotify.com/v1/tracks/3yDhZq8f17SmumVmEyCaRN,https://api.spotify.com/v1/audio-analysis/3yDhZq8f17SmumVmEyCaRN,254240,4
170,0.676,0.996,9,-7.946,0,0.0397,0.0478,0.262,0.333,0.4,132.871,audio_features,2rTYgHxgcndkUrRoU7x0Sv,spotify:track:2rTYgHxgcndkUrRoU7x0Sv,https://api.spotify.com/v1/tracks/2rTYgHxgcndkUrRoU7x0Sv,https://api.spotify.com/v1/audio-analysis/2rTYgHxgcndkUrRoU7x0Sv,336840,4
171,0.575,0.643,2,-8.854,0,0.0331,0.136,1.65e-06,0.249,0.789,152.854,audio_features,5WDLRQ3VCdVrKw0njWe5E5,spotify:track:5WDLRQ3VCdVrKw0njWe5E5,https://api.spotify.com/v1/tracks/5WDLRQ3VCdVrKw0njWe5E5,https://api.spotify.com/v1/audio-analysis/5WDLRQ3VCdVrKw0njWe5E5,300107,4
172,0.625,0.426,2,-8.4,0,0.0271,0.412,0.0,0.116,0.112,110.021,audio_features,5Ihd9HrPvOADyVoonH9ZjB,spotify:track:5Ihd9HrPvOADyVoonH9ZjB,https://api.spotify.com/v1/tracks/5Ihd9HrPvOADyVoonH9ZjB,https://api.spotify.com/v1/audio-analysis/5Ihd9HrPvOADyVoonH9ZjB,270333,4
173,0.627,0.888,9,-4.523,0,0.0388,0.0528,0.00237,0.136,0.591,99.905,audio_features,2bbeNsFmjZqdoDhjLsKNWe,spotify:track:2bbeNsFmjZqdoDhjLsKNWe,https://api.spotify.com/v1/tracks/2bbeNsFmjZqdoDhjLsKNWe,https://api.spotify.com/v1/audio-analysis/2bbeNsFmjZqdoDhjLsKNWe,214067,4
174,0.653,0.943,9,-7.315,1,0.0508,0.0379,0.0,0.0989,0.924,122.622,audio_features,4UGzL9fNdZPnrb9oseuDSi,spotify:track:4UGzL9fNdZPnrb9oseuDSi,https://api.spotify.com/v1/tracks/4UGzL9fNdZPnrb9oseuDSi,https://api.spotify.com/v1/audio-analysis/4UGzL9fNdZPnrb9oseuDSi,251760,4
175,0.672,0.854,0,-6.741,0,0.0301,0.00716,1.62e-06,0.117,0.725,153.579,audio_features,4BNgHaHriMcnpeR7qdkojU,spotify:track:4BNgHaHriMcnpeR7qdkojU,https://api.spotify.com/v1/tracks/4BNgHaHriMcnpeR7qdkojU,https://api.spotify.com/v1/audio-analysis/4BNgHaHriMcnpeR7qdkojU,250000,4
176,0.617,0.533,3,-11.516,0,0.0651,0.0891,4.04e-06,0.0415,0.835,158.86,audio_features,0QKfiqpEU4h9ycPSzIFwYe,spotify:track:0QKfiqpEU4h9ycPSzIFwYe,https://api.spotify.com/v1/tracks/0QKfiqpEU4h9ycPSzIFwYe,https://api.spotify.com/v1/audio-analysis/0QKfiqpEU4h9ycPSzIFwYe,244707,4
177,0.746,0.79,11,-4.7,0,0.0257,0.0485,0.0261,0.0534,0.891,107.231,audio_features,46RVKt5Edm1zl0rXhPJZxz,spotify:track:46RVKt5Edm1zl0rXhPJZxz,https://api.spotify.com/v1/tracks/46RVKt5Edm1zl0rXhPJZxz,https://api.spotify.com/v1/audio-analysis/46RVKt5Edm1zl0rXhPJZxz,220867,4
178,0.707,0.788,6,-5.269,1,0.0333,0.214,0.000571,0.308,0.746,120.465,audio_features,2zjt2hHBbiv5SuxYg8Z7eP,spotify:track:2zjt2hHBbiv5SuxYg8Z7eP,https://api.spotify.com/v1/tracks/2zjt2hHBbiv5SuxYg8Z7eP,https://api.spotify.com/v1/audio-analysis/2zjt2hHBbiv5SuxYg8Z7eP,238120,4
179,0.437,0.965,4,-4.448,1,0.136,0.326,0.00028,0.144,0.766,172.428,audio_features,6HMFtoMvv6n6Q2eOyPFyne,spotify:track:6HMFtoMvv6n6Q2eOyPFyne,https://api.spotify.com/v1/tracks/6HMFtoMvv6n6Q2eOyPFyne,https://api.spotify.com/v1/audio-analysis/6HMFtoMvv6n6Q2eOyPFyne,248893,4
180,0.712,0.549,5,-9.484,1,0.0254,0.011,0.0,0.118,0.552,109.882,audio_features,31H6au3jhblhr6MMJiXnCq,spotify:track:31H6au3jhblhr6MMJiXnCq,https://api.spotify.com/v1/tracks/31H6au3jhblhr6MMJiXnCq,https://api.spotify.com/v1/audio-analysis/31H6au3jhblhr6MMJiXnCq,251067,4
181,0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,audio_features,6wpGqhRvJGNNXwWlPmkMyO,spotify:track:6wpGqhRvJGNNXwWlPmkMyO,https://api.spotify.com/v1/tracks/6wpGqhRvJGNNXwWlPmkMyO,https://api.spotify.com/v1/audio-analysis/6wpGqhRvJGNNXwWlPmkMyO,277477,4
182,0.623,0.94,0,-5.731,1,0.0365,0.202,0.00184,0.0472,0.837,131.037,audio_features,480dDrqG7LO6qDaphHeXlM,spotify:track:480dDrqG7LO6qDaphHeXlM,https://api.spotify.com/v1/tracks/480dDrqG7LO6qDaphHeXlM,https://api.spotify.com/v1/audio-analysis/480dDrqG7LO6qDaphHeXlM,210133,4
183,0.795,0.63,10,-7.217,0,0.0841,0.0419,0.575,0.0894,0.785,108.701,audio_features,3h04eZTnmFLRMjZajbrp2R,spotify:track:3h04eZTnmFLRMjZajbrp2R,https://api.spotify.com/v1/tracks/3h04eZTnmFLRMjZajbrp2R,https://api.spotify.com/v1/audio-analysis/3h04eZTnmFLRMjZajbrp2R,181107,4
184,0.766,0.772,0,-9.362,1,0.0353,0.403,0.0584,0.183,0.919,128.168,audio_features,0qi4b1l0eT3jpzeNHeFXDT,spotify:track:0qi4b1l0eT3jpzeNHeFXDT,https://api.spotify.com/v1/tracks/0qi4b1l0eT3jpzeNHeFXDT,https://api.spotify.com/v1/audio-analysis/0qi4b1l0eT3jpzeNHeFXDT,220893,4
185,0.877,0.56,7,-8.529,1,0.0621,0.156,0.000139,0.0535,0.969,110.86,audio_features,2je56j0xuoTi1gYkLLMlJU,spotify:track:2je56j0xuoTi1gYkLLMlJU,https://api.spotify.com/v1/tracks/2je56j0xuoTi1gYkLLMlJU,https://api.spotify.com/v1/audio-analysis/2je56j0xuoTi1gYkLLMlJU,211680,4
186,0.764,0.626,0,-8.274,1,0.0288,0.457,6.35e-06,0.201,0.961,118.34,audio_features,0J2p4KYdr6Mg4ET6JPlbe1,spotify:track:0J2p4KYdr6Mg4ET6JPlbe1,https://api.spotify.com/v1/tracks/0J2p4KYdr6Mg4ET6JPlbe1,https://api.spotify.com/v1/audio-analysis/0J2p4KYdr6Mg4ET6JPlbe1,252853,4
187,0.637,0.706,5,-9.445,1,0.0349,0.0153,1.99e-06,0.167,0.858,121.105,audio_features,1so85Or3C7J0sBnBOucVBA,spotify:track:1so85Or3C7J0sBnBOucVBA,https://api.spotify.com/v1/tracks/1so85Or3C7J0sBnBOucVBA,https://api.spotify.com/v1/audio-analysis/1so85Or3C7J0sBnBOucVBA,192667,4
188,0.668,0.779,9,-11.089,1,0.0325,0.0025,0.000347,0.139,0.963,140.873,audio_features,648BMGrt98kUbLo24A4vgj,spotify:track:648BMGrt98kUbLo24A4vgj,https://api.spotify.com/v1/tracks/648BMGrt98kUbLo24A4vgj,https://api.spotify.com/v1/audio-analysis/648BMGrt98kUbLo24A4vgj,245467,4
189,0.913,0.596,11,-12.477,0,0.0707,0.00658,0.00349,0.078,0.973,127.215,audio_features,6sT9MWlJManry3EQwf4V80,spotify:track:6sT9MWlJManry3EQwf4V80,https://api.spotify.com/v1/tracks/6sT9MWlJManry3EQwf4V80,https://api.spotify.com/v1/audio-analysis/6sT9MWlJManry3EQwf4V80,272133,4
190,0.651,0.665,9,-7.43,0,0.0269,0.221,7.91e-06,0.0403,0.647,97.996,audio_features,2avaSeKHI5l4sLruVfLdi2,spotify:track:2avaSeKHI5l4sLruVfLdi2,https://api.spotify.com/v1/tracks/2avaSeKHI5l4sLruVfLdi2,https://api.spotify.com/v1/audio-analysis/2avaSeKHI5l4sLruVfLdi2,230720,4
191,0.817,0.484,7,-11.659,1,0.143,0.0515,0.000213,0.0391,0.671,100.978,audio_features,7vvRkLPIvfjjmCIqNxBuEZ,spotify:track:7vvRkLPIvfjjmCIqNxBuEZ,https://api.spotify.com/v1/tracks/7vvRkLPIvfjjmCIqNxBuEZ,https://api.spotify.com/v1/audio-analysis/7vvRkLPIvfjjmCIqNxBuEZ,228267,4
192,0.398,0.952,4,-6.042,1,0.061,0.000373,7.75e-05,0.1,0.584,122.093,audio_features,0dOg1ySSI7NkpAe89Zo0b9,spotify:track:0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/tracks/0dOg1ySSI7NkpAe89Zo0b9,https://api.spotify.com/v1/audio-analysis/0dOg1ySSI7NkpAe89Zo0b9,278680,4
193,0.916,0.72,0,-8.548,1,0.1,0.36,0.00016,0.0958,0.76,103.312,audio_features,5O4erNlJ74PIF6kGol1ZrC,spotify:track:5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/tracks/5O4erNlJ74PIF6kGol1ZrC,https://api.spotify.com/v1/audio-analysis/5O4erNlJ74PIF6kGol1ZrC,237000,4
194,0.268,0.98,11,-5.958,1,0.103,0.0192,0.00709,0.182,0.395,100.315,audio_features,6eN1f9KNmiWEhpE2RhQqB5,spotify:track:6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/tracks/6eN1f9KNmiWEhpE2RhQqB5,https://api.spotify.com/v1/audio-analysis/6eN1f9KNmiWEhpE2RhQqB5,405600,4
195,0.777,0.725,5,-9.012,1,0.047,0.126,0.0108,0.0917,0.851,128.349,audio_features,6wLr2oR8eqUG5Beleh2Crm,spotify:track:6wLr2oR8eqUG5Beleh2Crm,https://api.spotify.com/v1/tracks/6wLr2oR8eqUG5Beleh2Crm,https://api.spotify.com/v1/audio-analysis/6wLr2oR8eqUG5Beleh2Crm,276360,4
196,0.575,0.886,5,-5.182,1,0.034,0.0647,0.000187,0.709,0.609,96.31,audio_features,1Jaah2tmN9Hv81A87KZ1MU,spotify:track:1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/tracks/1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/audio-analysis/1Jaah2tmN9Hv81A87KZ1MU,244667,4
197,0.661,0.908,5,-4.897,1,0.039,0.052,0.0,0.0708,0.656,144.091,audio_features,6OnfBiiSc9RGKiBKKtZXgQ,spotify:track:6OnfBiiSc9RGKiBKKtZXgQ,https://api.spotify.com/v1/tracks/6OnfBiiSc9RGKiBKKtZXgQ,https://api.spotify.com/v1/audio-analysis/6OnfBiiSc9RGKiBKKtZXgQ,296080,4
198,0.537,0.84,9,-4.626,1,0.0363,0.2,2.15e-06,0.0998,0.211,124.269,audio_features,7mnGQesk1TzQLzQ9bYWZPR,spotify:track:7mnGQesk1TzQLzQ9bYWZPR,https://api.spotify.com/v1/tracks/7mnGQesk1TzQLzQ9bYWZPR,https://api.spotify.com/v1/audio-analysis/7mnGQesk1TzQLzQ9bYWZPR,224693,4
199,0.241,0.367,7,-7.95,1,0.0311,0.844,0.00279,0.0873,0.302,135.267,audio_features,7zrpoAJte9o12TzawqgdD0,spotify:track:7zrpoAJte9o12TzawqgdD0,https://api.spotify.com/v1/tracks/7zrpoAJte9o12TzawqgdD0,https://api.spotify.com/v1/audio-analysis/7zrpoAJte9o12TzawqgdD0,250984,5
200,0.78,0.565,3,-7.32,0,0.0306,0.736,0.00269,0.063,0.365,101.967,audio_features,1NCuYqMc8hKMb4cpNTcJbD,spotify:track:1NCuYqMc8hKMb4cpNTcJbD,https://api.spotify.com/v1/tracks/1NCuYqMc8hKMb4cpNTcJbD,https://api.spotify.com/v1/audio-analysis/1NCuYqMc8hKMb4cpNTcJbD,322133,4
201,0.633,0.858,11,-7.42,0,0.0473,0.208,0.0114,0.0655,0.725,102.559,audio_features,2F9jMklOJOl65znIH4kc8C,spotify:track:2F9jMklOJOl65znIH4kc8C,https://api.spotify.com/v1/tracks/2F9jMklOJOl65znIH4kc8C,https://api.spotify.com/v1/audio-analysis/2F9jMklOJOl65znIH4kc8C,356520,4
202,0.681,0.716,0,-10.911,1,0.0333,0.0182,0.17,0.337,0.963,123.009,audio_features,2xiOdusRnZezQok1RgLNeS,spotify:track:2xiOdusRnZezQok1RgLNeS,https://api.spotify.com/v1/tracks/2xiOdusRnZezQok1RgLNeS,https://api.spotify.com/v1/audio-analysis/2xiOdusRnZezQok1RgLNeS,256493,4
203,0.428,0.276,4,-11.729,1,0.0312,0.732,5.33e-06,0.117,0.0382,99.195,audio_features,33LC84JgLvK2KuW43MfaNq,spotify:track:33LC84JgLvK2KuW43MfaNq,https://api.spotify.com/v1/tracks/33LC84JgLvK2KuW43MfaNq,https://api.spotify.com/v1/audio-analysis/33LC84JgLvK2KuW43MfaNq,280000,1
204,0.331,0.55,0,-6.483,1,0.0272,0.605,3.96e-06,0.192,0.429,177.734,audio_features,70C4NyhjD5OZUMzvWZ3njJ,spotify:track:70C4NyhjD5OZUMzvWZ3njJ,https://api.spotify.com/v1/tracks/70C4NyhjD5OZUMzvWZ3njJ,https://api.spotify.com/v1/audio-analysis/70C4NyhjD5OZUMzvWZ3njJ,339000,3
205,0.356,0.913,9,-6.015,1,0.0499,0.0339,0.0,0.221,0.537,171.157,audio_features,1WYEDcS7WGjv0rG7rmMX3o,spotify:track:1WYEDcS7WGjv0rG7rmMX3o,https://api.spotify.com/v1/tracks/1WYEDcS7WGjv0rG7rmMX3o,https://api.spotify.com/v1/audio-analysis/1WYEDcS7WGjv0rG7rmMX3o,359547,4
206,0.792,0.727,5,-5.128,0,0.0287,0.0018,0.236,0.0865,0.92,105.993,audio_features,3Cw42izrRVrwQxYbjTDXmH,spotify:track:3Cw42izrRVrwQxYbjTDXmH,https://api.spotify.com/v1/tracks/3Cw42izrRVrwQxYbjTDXmH,https://api.spotify.com/v1/audio-analysis/3Cw42izrRVrwQxYbjTDXmH,199040,4
207,0.832,0.553,7,-13.705,1,0.0487,0.0422,0.00356,0.249,0.89,119.825,audio_features,6Lphpr9Z6H282Sguw0dUWa,spotify:track:6Lphpr9Z6H282Sguw0dUWa,https://api.spotify.com/v1/tracks/6Lphpr9Z6H282Sguw0dUWa,https://api.spotify.com/v1/audio-analysis/6Lphpr9Z6H282Sguw0dUWa,215693,4
208,0.58,0.566,11,-10.271,0,0.0281,0.16,0.0,0.117,0.511,134.526,audio_features,5uP3gUeByvmlrI0NqfIb8B,spotify:track:5uP3gUeByvmlrI0NqfIb8B,https://api.spotify.com/v1/tracks/5uP3gUeByvmlrI0NqfIb8B,https://api.spotify.com/v1/audio-analysis/5uP3gUeByvmlrI0NqfIb8B,254700,4
209,0.618,0.748,0,-8.905,1,0.358,0.0384,4.1e-06,0.0473,0.663,134.114,audio_features,3EYOJ48Et32uATr9ZmLnAo,spotify:track:3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/tracks/3EYOJ48Et32uATr9ZmLnAo,https://api.spotify.com/v1/audio-analysis/3EYOJ48Et32uATr9ZmLnAo,191947,4
210,0.577,0.808,1,-7.04,0,0.039,0.0338,1.33e-05,0.221,0.869,151.008,audio_features,1oYYd2gnWZYrt89EBXdFiO,spotify:track:1oYYd2gnWZYrt89EBXdFiO,https://api.spotify.com/v1/tracks/1oYYd2gnWZYrt89EBXdFiO,https://api.spotify.com/v1/audio-analysis/1oYYd2gnWZYrt89EBXdFiO,290280,4
211,0.917,0.588,10,-11.047,1,0.0607,0.195,0.0,0.0914,0.828,110.077,audio_features,1mCsF9Tw4AkIZOjvZbZZdT,spotify:track:1mCsF9Tw4AkIZOjvZbZZdT,https://api.spotify.com/v1/tracks/1mCsF9Tw4AkIZOjvZbZZdT,https://api.spotify.com/v1/audio-analysis/1mCsF9Tw4AkIZOjvZbZZdT,184480,4
