,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
268,0.426,0.584,1,-5.293,1,0.296,0.0383,0.0,0.192,0.272,193.438,audio_features,557un1HgwYMuqfWGSTmnxw,spotify:track:557un1HgwYMuqfWGSTmnxw,https://api.spotify.com/v1/tracks/557un1HgwYMuqfWGSTmnxw,https://api.spotify.com/v1/audio-analysis/557un1HgwYMuqfWGSTmnxw,192587,4
269,0.802,0.682,1,-5.924,0,0.222,0.111,1.39e-05,0.109,0.586,123.95,audio_features,20jYtEun4dUdYZ9foaOC48,spotify:track:20jYtEun4dUdYZ9foaOC48,https://api.spotify.com/v1/tracks/20jYtEun4dUdYZ9foaOC48,https://api.spotify.com/v1/audio-analysis/20jYtEun4dUdYZ9foaOC48,326960,4
270,0.578,0.926,6,-3.689,0,0.0548,0.00472,0.0127,0.14,0.877,149.976,audio_features,2z4U9d5OAA4YLNXoCgioxo,spotify:track:2z4U9d5OAA4YLNXoCgioxo,https://api.spotify.com/v1/tracks/2z4U9d5OAA4YLNXoCgioxo,https://api.spotify.com/v1/audio-analysis/2z4U9d5OAA4YLNXoCgioxo,220707,4
271,0.894,0.791,2,-4.699,1,0.112,0.0183,0.0,0.0388,0.583,105.018,audio_features,5rb9QrpfcKFHM1EUbSIurX,spotify:track:5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/tracks/5rb9QrpfcKFHM1EUbSIurX,https://api.spotify.com/v1/audio-analysis/5rb9QrpfcKFHM1EUbSIurX,250373,4
272,0.875,0.634,1,-3.484,1,0.0978,0.00426,3.64e-06,0.111,0.531,120.001,audio_features,4o3cq2szX7THGyZDsWtp59,spotify:track:4o3cq2szX7THGyZDsWtp59,https://api.spotify.com/v1/tracks/4o3cq2szX7THGyZDsWtp59,https://api.spotify.com/v1/audio-analysis/4o3cq2szX7THGyZDsWtp59,272080,4
273,0.563,0.75,11,-4.496,1,0.127,0.113,0.0,0.0788,0.812,173.906,audio_features,60jzFy6Nn4M0iD1d94oteF,spotify:track:60jzFy6Nn4M0iD1d94oteF,https://api.spotify.com/v1/tracks/60jzFy6Nn4M0iD1d94oteF,https://api.spotify.com/v1/audio-analysis/60jzFy6Nn4M0iD1d94oteF,222920,4
274,0.672,0.82,11,-4.456,1,0.0459,0.0368,0.000188,0.184,0.438,120.005,audio_features,3NZJlJemX3mzjf56MqC5ML,spotify:track:3NZJlJemX3mzjf56MqC5ML,https://api.spotify.com/v1/tracks/3NZJlJemX3mzjf56MqC5ML,https://api.spotify.com/v1/audio-analysis/3NZJlJemX3mzjf56MqC5ML,278573,4
275,0.758,0.712,7,-3.781,1,0.112,0.0185,0.0,0.0677,0.795,149.998,audio_features,2q4rjDy9WhaN3o9MvDbO21,spotify:track:2q4rjDy9WhaN3o9MvDbO21,https://api.spotify.com/v1/tracks/2q4rjDy9WhaN3o9MvDbO21,https://api.spotify.com/v1/audio-analysis/2q4rjDy9WhaN3o9MvDbO21,193387,4
276,0.524,0.878,5,-3.108,0,0.0346,0.0012,0.0,0.098,0.59,130.989,audio_features,0CINJz55gaKzuAsqhZ0hEU,spotify:track:0CINJz55gaKzuAsqhZ0hEU,https://api.spotify.com/v1/tracks/0CINJz55gaKzuAsqhZ0hEU,https://api.spotify.com/v1/audio-analysis/0CINJz55gaKzuAsqhZ0hEU,199187,4
277,0.626,0.799,11,-6.612,0,0.046,0.000358,0.00155,0.36,0.369,98.992,audio_features,0iOu4s8w3pE9vbpb1SHXsL,spotify:track:0iOu4s8w3pE9vbpb1SHXsL,https://api.spotify.com/v1/tracks/0iOu4s8w3pE9vbpb1SHXsL,https://api.spotify.com/v1/audio-analysis/0iOu4s8w3pE9vbpb1SHXsL,274213,4
